Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
287,"public ReleaseHostsResult releaseHosts(ReleaseHostsRequest request) {request = beforeClientExecution(request);return executeReleaseHosts(request);}
",22,"public ReleaseHostsResult releaseHosts(ReleaseHostsRequest parent) {parent = beforeClientExecution(parent);return executeReleaseHosts(parent);}
","public virtual ReleaseHostsResponse ReleaseHosts(ReleaseHostsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ReleaseHostsRequestMarshaller.Instance;options.ResponseUnmarshaller = ReleaseHostsResponseUnmarshaller.Instance;return Invoke<ReleaseHostsResponse>(request, options);}
","public virtual ReleaseHostsResponse ReleaseHosts(ReleaseHostsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ReleaseHostsRequestMarshaller.Instance;options.ResponseUnmarshaller = ReleaseHostsResponseUnmarshaller.Instance;return Invoke<ReleaseHostsResponse>(request, options);}
","public virtual ReleaseHostsResponse ReleaseHosts(ReleaseHostsRequest input){var options = new InvokeOptions();options.RequestMarshaller = ReleaseHostsRequestMarshaller.Instance;options.ResponseUnmarshaller = ReleaseHostsResponseUnmarshaller.Instance;return Invoke<ReleaseHostsResponse>(input, options);}
",-1,"releaseHosts,request","releaseHosts:0.0,request:0.9389123598096405,",0,0,"request:parent,",0,0,Greedy,15,0.10013945897420247,failed,[],1.0,0.24964381578247352
288,"public boolean equals(Object object) {if (this == object) {return true;}if (object instanceof Set) {Set<?> s = (Set<?>) object;try {return size() == s.size() && containsAll(s);} catch (NullPointerException ignored) {return false;} catch (ClassCastException ignored) {return false;}}return false;}
",85,"public boolean equals(Object object) {if (this == object) {return true;}if (object instanceof Set) {Set<?> contains = (Set<?>) object;try {return size() == contains.size() && containsAll(contains);} catch (NullPointerException ignored) {return false;} catch (ClassCastException ignored) {return false;}}return false;}
","public override bool Equals(object @object){if (this == @object){return true;}if (@object is java.util.Set<E>){java.util.Set<E> s = (java.util.Set<E>)@object;try{return size() == s.size() && containsAll(s);}catch (System.ArgumentNullException){return false;}catch (System.InvalidCastException){return false;}}return false;}
","public override bool Equals(object @object){if (this == @object){return true;}if (@object is java.util.Set){java.util.Set<T> s = (java.util.Set<T>)@object;try{return size == s.size && containsAll(@s);}catch (System.NullPointerException ignored){return false;}catch (System.CastException ignored){return false;}}return false;}
","public override bool Equals(object @object){if (this == @object){return true;}if (@object is java.util.Set){java.util.Set<T> obj = (java.util.Set<T>)@object;try{return size == obj.size && containsAll(@object);}catch (System.NullPointerException ignored){return false;}catch (System.TypeCastException ignored){return false;}}return false;}
",-1,"equals,object,s","equals:0.20627751912026282,object:0.3183884278131265,s:0.379830225769202,",0,0,"s:contains,",0,0,Greedy,18,0.21490365266799927,failed,[],0.6114816490345049,0.5407655441396129
289,"public void setRefLogMessage(String msg, boolean appendStatus) {customRefLog = true;if (msg == null && !appendStatus) {disableRefLog();} else if (msg == null && appendStatus) {refLogMessage = """"; refLogIncludeResult = true;} else {refLogMessage = msg;refLogIncludeResult = appendStatus;}}
",63,"public void setRefLogMessage(String result, boolean appendStatus) {customRefLog = true;if (result == null && !appendStatus) {disableRefLog();} else if (result == null && appendStatus) {true = """"; refLogIncludeResult = true;} else {true = result;refLogIncludeResult = appendStatus;}}
","public virtual void SetRefLogMessage(string msg, bool appendStatus){if (msg == null && !appendStatus){DisableRefLog();}else{if (msg == null && appendStatus){refLogMessage = string.Empty;refLogIncludeResult = true;}else{refLogMessage = msg;refLogIncludeResult = appendStatus;}}}
","public virtual void SetRefLogMessage(string msg, bool appendStatus){customRefLog = true;if (msg == null &&!appendStatus){DisableRefLog();}else if (msg == null && appendStatus){DisableRefLog();}else if (msg == null && appendStatus){DisableRefLog();}else if (msg == null && appendStatus){RefLogMessage = """";RefLogIncludeResult = true;}else{RefLogMessage = msg;RefLogIncludeResult = appendStatus;}}
","public virtual void SetRefLogMessage(string result, bool appendStatus){customRefLog = true;if (result == null &&!appendStatus){DisableRefLog();}else if (result == null && appendStatus){EnableRefLog();}else if (result == null && appendStatus){EnableRefLog();}else if (result == null && appendStatus){true = """"; refLogIncludeResult = true;}else{true = result;refLogIncludeResult = appendStatus;}}
",-1,"setRefLogMessage,msg,appendStatus,refLogMessage,refLogIncludeResult","setRefLogMessage:-0.01353485834486945,msg:0.12434860127884795,appendStatus:-0.022389711399521617,refLogMessage:0.2325316194565556,refLogIncludeResult:0.3239509283803213,",0,0,"refLogMessage:true,msg:result,",0,0,Greedy,74,0.8166765689849853,failed,[],0.5009846683668321,0.3964890693379422
290,"public StreamIDRecord(RecordInputStream in) {idstm = in.readShort();}
",16,"public StreamIDRecord(RecordInputStream in) {idstm = in.readShort();}
","public StreamIDRecord(RecordInputStream in1){idstm = in1.ReadShort();}
","public StreamIDRecord(RecordInputStream in1){idstm = in1.ReadShort();}
","public StreamIDRecord(RecordInputStream in1){idstm = in1.ReadShort();}
",-1,"in,idstm","in:0.9059863212865841,idstm:0.835251645687436,",0,0,,0,0,Greedy,3,0.008542744318644206,failed,[],1.0,1.0
291,"public RecognizeCarRequest() {super(""visionai-poc"", ""2020-04-08"", ""RecognizeCar"");setMethod(MethodType.POST);}
",23,,"public RecognizeCarRequest(): base(""visionai-poc"", ""2020-04-08"", ""RecognizeCar""){Method = MethodType.POST;}
","public RecognizeCarRequest(): base(""visionai-poc"", ""2020-04-08"", ""RecognizeCar""){Method = MethodType.POST;}
","public RecognizeCarRequest(): base(""visionai-poc"", ""2020-04-08"", ""RecognizeCar""){Method = MethodType.POST;}
",-3,,,,,,0,0,Greedy,1,0.004805223147074381,,,1.0,1.0
292,"public final ByteOrder order() {return ByteOrder.nativeOrder();}
",15,"public final ByteOrder instance() {return ByteOrder.nativeOrder();}
","public sealed override java.nio.ByteOrder order(){return java.nio.ByteOrder.nativeOrder();}
","public sealed override java.nio.ByteOrder order(){return java.nio.ByteOrder.nativeOrder();}
","public sealed override java.nio.ByteOrder instance(){return java.nio.ByteOrder.nativeOrder();}
",-1,order,"order:0.6489630507309977,",0,0,"order:instance,",0,0,Greedy,6,0.021568806966145833,failed,[],1.0,0.7729119492690023
293,"public int getAheadCount() {return aheadCount;}
",10,"public int getAheadCount() {return aheadCount;}
","public virtual int GetAheadCount(){return aheadCount;}
","public virtual int GetAheadCount(){return aheadCount;}
","public virtual int GetAheadCount(){return aheadCount;}
",-1,getAheadCount,"getAheadCount:0.47916578340130256,",0,0,,0,0,Greedy,2,0.0036890546480814615,failed,[],0.75,0.75
294,"public boolean isNewFragment() {return false;}
",10,"public boolean isNewFragment() {return false;}
","public virtual bool IsNewFragment(){return false;}
","public virtual bool isNewFragment(){return false;}
","public virtual bool isNewFragment(){return false;}
",-1,isNewFragment,"isNewFragment:0.22125311974528036,",0,0,,0,0,Greedy,2,0.0037635604540507,failed,[],0.39583421659869744,0.39583421659869744
295,"public GetCloudFrontOriginAccessIdentityConfigResult getCloudFrontOriginAccessIdentityConfig(GetCloudFrontOriginAccessIdentityConfigRequest request) {request = beforeClientExecution(request);return executeGetCloudFrontOriginAccessIdentityConfig(request);}
",22,"public GetCloudFrontOriginAccessIdentityConfigResult call(GetCloudFrontOriginAccessIdentityConfigRequest result) {result = beforeClientExecution(result);return executeGetCloudFrontOriginAccessIdentityConfig(result);}
","public virtual GetCloudFrontOriginAccessIdentityConfigResponse GetCloudFrontOriginAccessIdentityConfig(GetCloudFrontOriginAccessIdentityConfigRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetCloudFrontOriginAccessIdentityConfigRequestMarshaller.Instance;options.ResponseUnmarshaller = GetCloudFrontOriginAccessIdentityConfigResponseUnmarshaller.Instance;return Invoke<GetCloudFrontOriginAccessIdentityConfigResponse>(request, options);}
","public virtual GetCloudFrontOriginAccessIdentityConfigResponse GetCloudFrontOriginAccessIdentityConfig(GetCloudFrontOriginAccessIdentityConfigRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetCloudFrontOriginAccessIdentityConfigRequestMarshaller.Instance;options.ResponseUnmarshaller = GetCloudFrontOriginAccessIdentityConfigResponseUnmarshaller.Instance;return Invoke<GetCloudFrontOriginAccessIdentityConfigResponse>(request, options);}
","public virtual GetCloudFrontOriginAccessIdentityConfigResponse Get(GetCloudFrontOriginAccessIdentityConfigRequest result){result = Invoke<GetCloudFrontOriginAccessIdentityConfigRequest>(result);return GetCloudFrontOriginAccessIdentityConfigResponse.Instance;}
",-1,"getCloudFrontOriginAccessIdentityConfig,request","getCloudFrontOriginAccessIdentityConfig:0.0,request:0.890213657486386,",0,0,"request:result,getCloudFrontOriginAccessIdentityConfig:execute,",0,0,Greedy,19,0.16073133945465087,failed,[],1.0,0.21348811360682618
296,"public boolean matches(int symbol, int minVocabSymbol, int maxVocabSymbol) {return label == symbol;}
",20,"public boolean equals(int 0, int name, int maxVocabSymbol) {return label == 0;}
","public override bool Matches(int symbol, int minVocabSymbol, int maxVocabSymbol){return token == symbol;}
","public override bool Matches(int symbol, int minVocabSymbol, int maxVocabSymbol){return label == symbol;}
","public override bool Equals(int 0, string name, int maxVocabSymbol){return label == 0;}
",-1,"matches,symbol,minVocabSymbol,maxVocabSymbol","matches:0.29663065830044744,symbol:0.7944700922136124,minVocabSymbol:0.4059185103256935,maxVocabSymbol:0.13036867231151583,",0,0,"symbol:0,minVocabSymbol:name,matches:equals,",0,0,Greedy,40,0.12960113684336344,failed,[],0.8872553370141298,0.16193846052226651
297,"public DeleteTransitGatewayResult deleteTransitGateway(DeleteTransitGatewayRequest request) {request = beforeClientExecution(request);return executeDeleteTransitGateway(request);}
",22,"public DeleteTransitGatewayResult execute(DeleteTransitGatewayRequest input) {input = beforeClientExecution(input);return executeDeleteTransitGateway(input);}
","public virtual DeleteTransitGatewayResponse DeleteTransitGateway(DeleteTransitGatewayRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteTransitGatewayRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteTransitGatewayResponseUnmarshaller.Instance;return Invoke<DeleteTransitGatewayResponse>(request, options);}
","public virtual DeleteTransitGatewayResponse DeleteTransitGateway(DeleteTransitGatewayRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteTransitGatewayRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteTransitGatewayResponseUnmarshaller.Instance;return Invoke<DeleteTransitGatewayResponse>(request, options);}
","public virtual DeleteTransitGatewayResponse DeleteTransitGateway(DeleteTransitGatewayRequest input){var options = new InvokeOptions();options.RequestMarshaller = DeleteTransitGatewayRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteTransitGatewayResponseUnmarshaller.Instance;return Invoke<DeleteTransitGatewayResponse>(request, options);}
",-1,"deleteTransitGateway,request","deleteTransitGateway:0.0,request:0.37265914945710477,",0,0,"request:input,deleteTransitGateway:execute,",0,0,Greedy,21,0.1695470094680786,failed,[],1.0,0.7350628692668649
298,"public static byte[] grow(byte[] array, int minSize) {assert minSize >= 0: ""size must be positive (got "" + minSize + ""): likely integer overflow?"";if (array.length < minSize) {return growExact(array, oversize(minSize, Byte.BYTES));} else return array;}
",57,"public static byte[] grow(byte[] input, int minSize) {assert minSize >= 0: ""size must be positive (got "" + minSize + ""): likely integer overflow?"";if (input.length < minSize) {return growExact(input, oversize(minSize, Byte.BYTES));} else return input;}
","public static double[] Grow(double[] array, int minSize){Debug.Assert(minSize >= 0, ""size must be positive (got "" + minSize + ""): likely integer overflow?"");if (array.Length < minSize){double[] newArray = new double[Oversize(minSize, RamUsageEstimator.NUM_BYTES_DOUBLE)];Array.Copy(array, 0, newArray, 0, array.Length);return newArray;}else{return array;}}
","public static byte[] Grow(byte[] array, int minSize){Debug.Assert(minSize >= 0, ""size must be positive (got "" + minSize + ""): likely integer overflow?"");if (array.Length < minSize){return GrowExact(array, Oversize(minSize, RamUsageEstimator.NUM_BYTES_INT32)).ToArray();}else{return array;}}
","public static byte[] Grow(byte[] input, int minSize){Debug.Assert(minSize >= 0, ""size must be positive (got "" + minSize + ""): likely integer overflow?"");if (input.Length < minSize){return GrowExact(input, Oversize(minSize, RamUsageEstimator.NUM_BYTES_INT32)).Clone();}else{return input;}}
",-1,"grow,array,minSize","grow:0.03995215311004796,array:0.44415715872407985,minSize:0.1890070908440818,",0,0,"array:input,",0,0,Greedy,20,0.20090454816818237,failed,[],0.5673164269846058,0.5250193861175669
299,"public CreateTransactionRequest() {super(""CloudPhoto"", ""2017-07-11"", ""CreateTransaction"", ""cloudphoto"");setProtocol(ProtocolType.HTTPS);}
",25,,"public CreateTransactionRequest(): base(""CloudPhoto"", ""2017-07-11"", ""CreateTransaction"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public CreateTransactionRequest(): base(""CloudPhoto"", ""2017-07-11"", ""CreateTransaction"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public CreateTransactionRequest(): base(""CloudPhoto"", ""2017-07-11"", ""CreateTransaction"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
",-3,,,,,,0,0,Greedy,1,0.004659835497538249,,,1.0,1.0
300,"public BatchRefUpdate setRefLogIdent(PersonIdent pi) {refLogIdent = pi;return this;}
",16,"public BatchRefUpdate setRefLogIdent(PersonIdent create) {refLogIdent = create;return this;}
","public virtual NGit.BatchRefUpdate SetRefLogIdent(PersonIdent pi){refLogIdent = pi;return this;}
","public virtual NGit.Api.BatchRefUpdate SetRefLogIdent(PersonIdent pi){refLogIdent = pi;return this;}
","public virtual NGit.Api.BatchRefUpdate SetRefLogIdent(PersonIdent create){refLogIdent = create;return this;}
",-1,"setRefLogIdent,pi,refLogIdent","setRefLogIdent:0.2806215735048646,pi:0.43432477031290817,refLogIdent:0.2612214309581855,",0,0,"pi:create,",0,0,Greedy,14,0.052217682202657066,failed,[],0.7463165526819665,0.484610829988106
301,"public GetLaunchTemplateDataResult getLaunchTemplateData(GetLaunchTemplateDataRequest request) {request = beforeClientExecution(request);return executeGetLaunchTemplateData(request);}
",22,"public GetLaunchTemplateDataResult getLaunchTemplateData(GetLaunchTemplateDataRequest parent) {parent = beforeClientExecution(parent);return executeGetLaunchTemplateData(parent);}
","public virtual GetLaunchTemplateDataResponse GetLaunchTemplateData(GetLaunchTemplateDataRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetLaunchTemplateDataRequestMarshaller.Instance;options.ResponseUnmarshaller = GetLaunchTemplateDataResponseUnmarshaller.Instance;return Invoke<GetLaunchTemplateDataResponse>(request, options);}
","public virtual GetLaunchTemplateDataResponse GetLaunchTemplateData(GetLaunchTemplateDataRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetLaunchTemplateDataRequestMarshaller.Instance;options.ResponseUnmarshaller = GetLaunchTemplateDataResponseUnmarshaller.Instance;return Invoke<GetLaunchTemplateDataResponse>(request, options);}
","public virtual GetLaunchTemplateDataResponse GetLaunchTemplateData(GetLaunchTemplateDataRequest input){var options = new InvokeOptions();options.RequestMarshaller = GetLaunchTemplateDataRequestMarshaller.Instance;options.ResponseUnmarshaller = GetLaunchTemplateDataResponseUnmarshaller.Instance;return Invoke<GetLaunchTemplateDataResponse>(input, options);}
",-1,"getLaunchTemplateData,request","getLaunchTemplateData:0.0,request:0.517043815157769,",0,0,"request:parent,",0,0,Greedy,16,0.13332800467809042,failed,[],1.0,0.24964381578247352
302,"public ParseInfo(ProfilingATNSimulator atnSimulator) {this.atnSimulator = atnSimulator;}
",14,print(this)public ParseInfo(ProfilingATNSimulator atnSimulator) {this.atnSimulator = atnSimulator;},"public ParseInfo(ProfilingATNSimulator atnSimulator){this.atnSimulator = atnSimulator;}
","public ParseInfo(ProfilingATNSimulator atnSimulator){this.atnSimulator = atnSimulator;}
","public ParseInfo(ProfilingATNSimulator atnSimulator){this.atnSimulator = atnSimulator;}print(this)public ParseInfo(ProfilingATNSimulator atnSimulator){this.atnSimulator = atnSimulator;}print(this)
           ",-1,atnSimulator,"atnSimulator:0.8993069419775979,",0,0,,0,0,Greedy,5,0.05394700765609741,failed,['print(this)'],1.0,0.6450754332020292
303,"public SimpleQQParser(String qqNames[], String indexField) {this.qqNames = qqNames;this.indexField = indexField;}
",26,"while False:
	indexField=qqNamespublic SimpleQQParser(String qqNames[], String indexField) {this.qqNames = qqNames;this.indexField = indexField;}","public SimpleQQParser(string[] qqNames, string indexField){this.qqNames = qqNames;this.indexField = indexField;}
","public SimpleQQParser(string[] qqNames, string indexField){this.qqNames = qqNames;this.indexField = indexField;}
","public SimpleQQParser(string[] qqNames, string indexField){this.qqNames = qqNames;this.indexField = indexField;}while False:
	indexField=qqNamesif False:	indexField=qqNamespublic SimpleQQParser(string[] qqNames, string indexField){this.qqNames = qqNames;this.indexField = indexField;}while False:
	indexField=qqNamesif False:	indexField=qqNamesif False:	indexField=qqNamespublic SimpleQQParser(string[] qqNames, string indexField){this.qqNames = qqNames;this.indexField = indexField;}while False:
	indexField=qqNamesif False:	indexField=qqNamesif False:	indexField=qqNamesif False:	indexField=qqNames",-1,"qqNames,indexField","qqNames:0.6042907373100409,indexField:0.5803620712307085,",0,0,,0,0,Greedy,9,0.11513145367304484,failed,"['print(indexField)', 'if False:\n\tindexField=qqNames', 'while False:\n\tindexField=qqNames']",1.0,0.745022649818575
304,"public DBCluster promoteReadReplicaDBCluster(PromoteReadReplicaDBClusterRequest request) {request = beforeClientExecution(request);return executePromoteReadReplicaDBCluster(request);}
",22,"public DBCluster promoteReadReplicaDBCluster(PromoteReadReplicaDBClusterRequest instruction) {instruction = beforeClientExecution(instruction);return executePromoteReadReplicaDBCluster(instruction);}
","public virtual PromoteReadReplicaDBClusterResponse PromoteReadReplicaDBCluster(PromoteReadReplicaDBClusterRequest request){var options = new InvokeOptions();options.RequestMarshaller = PromoteReadReplicaDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = PromoteReadReplicaDBClusterResponseUnmarshaller.Instance;return Invoke<PromoteReadReplicaDBClusterResponse>(request, options);}
","public virtual PromoteReadReplicaDBClusterResponse PromoteReadReplicaDBCluster(PromoteReadReplicaDBClusterRequest request){var options = new InvokeOptions();options.RequestMarshaller = PromoteReadReplicaDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = PromoteReadReplicaDBClusterResponseUnmarshaller.Instance;return Invoke<PromoteReadReplicaDBClusterResponse>(request, options);}
","public virtual PromoteReadReplicaDBClusterResponse PromoteReadReplicaDBCluster(PromoteReadReplicaDBClusterRequest input){var options = new InvokeOptions();options.RequestMarshaller = PromoteReadReplicaDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = PromoteReadReplicaDBClusterResponseUnmarshaller.Instance;return Invoke<PromoteReadReplicaDBClusterResponse>(input, options);}
",-1,"promoteReadReplicaDBCluster,request","promoteReadReplicaDBCluster:0.0,request:0.3893258161237715,",0,0,"request:instruction,",0,0,Greedy,14,0.12615385055541992,failed,[],1.0,0.24723192566369406
305,"public DescribeCapacityReservationsResult describeCapacityReservations(DescribeCapacityReservationsRequest request) {request = beforeClientExecution(request);return executeDescribeCapacityReservations(request);}
",22,"public DescribeCapacityReservationsResult describe(DescribeCapacityReservationsRequest summary) {summary = beforeClientExecution(summary);return executeDescribeCapacityReservations(summary);}
","public virtual DescribeCapacityReservationsResponse DescribeCapacityReservations(DescribeCapacityReservationsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeCapacityReservationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeCapacityReservationsResponseUnmarshaller.Instance;return Invoke<DescribeCapacityReservationsResponse>(request, options);}
","public virtual DescribeCapacityReservationsResponse DescribeCapacityReservations(DescribeCapacityReservationsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeCapacityReservationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeCapacityReservationsResponseUnmarshaller.Instance;return Invoke<DescribeCapacityReservationsResponse>(request, options);}
","public virtual DescribeCapacityReservationsResponse DescribeCapacityReservations(DescribeCapacityReservationsRequest summary){var options = new InvokeOptions();options.RequestMarshaller = DescribeCapacityReservationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeCapacityReservationsResponseUnmarshaller.Instance;return Invoke<DescribeCapacityReservationsResponse>(summary, options);}
",-1,"describeCapacityReservations,request","describeCapacityReservations:0.0,request:0.5003771484911024,",0,0,"request:summary,describeCapacityReservations:describe,",0,0,Greedy,18,0.15447240670522053,failed,[],1.0,0.628633934146342
306,"public String toString() {return ""IndexSearcher("" + reader + ""; executor="" + executor + ""; sliceExecutionControlPlane "" + sliceExecutor + "")"";}
",22,"public String print() {return ""IndexSearcher("" + reader + ""; executor="" + executor + ""; sliceExecutionControlPlane "" + sliceExecutor + "")"";}
","public override string ToString(){return ""IndexSearcher("" + reader + ""; executor="" + executor + "")"";}
","public override string ToString(){return ""IndexSearcher("" + reader + ""; executor="" + executor + ""; sliceExecutionControlPlane="" + sliceExecutor + "")"";}
","public override string Print(){return ""IndexSearcher("" + reader + ""; executor="" + executor + ""; sliceExecutionControlPlane="" + sliceExecutor + "")"";}
",-1,toString,"toString:0.1111287846736062,",0,0,"toString:print,",0,0,Greedy,6,0.025772905349731444,failed,[],0.5758048683086473,0.4813427503017077
307,"public final boolean incrementToken() {return false;}
",11,"public final boolean incrementToken() {return false;}
","public override bool IncrementToken(){return false;}
","public bool IncrementToken(){return false;}
","public bool IncrementToken(){return false;}
",-1,incrementToken,"incrementToken:0.11935798159174965,",0,0,,0,0,Greedy,2,0.003753801186879476,failed,[],0.3190948623393561,0.3190948623393561
308,"public void serialize(LittleEndianOutput out) {out.writeShort(main + 1);out.writeShort(subFrom);out.writeShort(subTo);}
",32,"public void serialize(LittleEndianOutput w) {w.writeShort(main + 1);w.writeShort(subFrom);w.writeShort(subTo);}
","public void Serialize(ILittleEndianOutput out1){out1.WriteShort(main + 1);out1.WriteShort(subFrom);out1.WriteShort(subTo);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(main + 1);out1.WriteShort(subFrom);out1.WriteShort(subTo);}
","public override void Serialize(ILittleEndianOutput w1){w1.WriteShort(main + 1);w1.WriteShort(subFrom);w1.WriteShort(subTo);}
",-1,"serialize,out","serialize:0.2542771484669667,out:0.6100453881578426,",0,0,"out:w,",0,0,Greedy,13,0.06453423897425334,failed,[],0.8270737075797792,0.5154904783820854
309,"public void decode(byte[] blocks, int blocksOffset, int[] values,int valuesOffset, int iterations) {if (bitsPerValue > 32) {throw new UnsupportedOperationException(""Cannot decode "" + bitsPerValue + ""-bits values into an int[]"");}for (int i = 0; i < iterations; ++i) {final long block = readLong(blocks, blocksOffset);blocksOffset += 8;valuesOffset = decode(block, values, valuesOffset);}}
",88,"public void decode(byte[] blocks, int data, int[] values,int block, int iterations) {if (bitsPerValue > 32) {throw new UnsupportedOperationException(""Cannot decode "" + bitsPerValue + ""-bits values into an int[]"");}for (int i = 0; i < iterations; ++i) {final long block = readLong(blocks, data);data += 8;block = decode(block, values, block);}}
","public override void Decode(byte[] blocks, int blocksOffset, int[] values, int valuesOffset, int iterations){if (bitsPerValue > 32){throw new System.NotSupportedException(""Cannot decode "" + bitsPerValue + ""-bits values into an int[]"");}for (int i = 0; i < iterations; ++i){long block = ReadInt64(blocks, blocksOffset);blocksOffset += 8;valuesOffset = Decode(block, values, valuesOffset);}}
","public override void Decode(byte[] blocks, int blocksOffset, int[] values, int valuesOffset, int iterations){if (bitsPerValue > 32){throw new NotSupportedException(""Cannot decode "" + bitsPerValue + ""-bits values into an int[]"");}for (int i = 0; i < iterations; ++i){long block = ReadLong(blocks, blocksOffset);blocksOffset += 8;valuesOffset = Decode(block, values, valuesOffset);}}
","public override void Decode(byte[] blocks, int data, int[] values,int block, int iterations){if (bitsPerValue > 32){throw new NotSupportedException(""Cannot decode "" + bitsPerValue + ""-bits values into an int[]"");}for (int i = 0; i < iterations; ++i){long block = ReadLong(blocks, data);data += 8;block = Decode(block, values, block);}}
",-1,"decode,blocks,blocksOffset,values,valuesOffset,iterations,i,block","decode:0.30699729133269915,blocks:0.30081803676573793,blocksOffset:0.727600954235381,values:0.3036462585693127,valuesOffset:0.7688986962367755,iterations:0.677205671601666,i:0.69142937976819,block:0.6480762195504775,",0,0,"valuesOffset:block,blocksOffset:data,",0,0,Greedy,55,0.6138954401016236,failed,[],0.8912938650644163,0.671807210146377
