Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
230,"public BatchRefUpdate addCommand(Collection<ReceiveCommand> cmd) {commands.addAll(cmd);return this;}
",22,"public BatchRefUpdate addCommand(Collection<ReceiveCommand> cmd) {commands.addAll(cmd);return this;}
","public virtual NGit.BatchRefUpdate AddCommand(ICollection<ReceiveCommand> cmd){Sharpen.Collections.AddAll(commands, cmd);return this;}
","public virtual NGit.Api.BatchRefUpdate AddCommand(ICollection<ReceiveCommand> cmd){commands.AddRange(cmd);return this;}
","public virtual NGit.Api.BatchRefUpdate AddCommand(ICollection<ReceiveCommand> cmd){commands.AddRange(cmd);return this;}
",-1,"addCommand,cmd","addCommand:-0.021989274950972304,cmd:0.36777005450098954,",0,0,,0,0,Greedy,3,0.014344739913940429,failed,[],0.44431691017670105,0.44431691017670105
231,"public short checkExternSheet(int sheetNumber){return (short)getOrCreateLinkTable().checkExternSheet(sheetNumber);}
",22,"public short checkExternSheet(int sheetNumber){return (short)getOrCreateLinkTable().checkExternSheet(sheetNumber);}
","public int CheckExternSheet(int sheetNumber){return OrCreateLinkTable.CheckExternSheet(sheetNumber);}
","public short CheckExternSheet(int sheetNumber){return (short)OrCreateLinkTable.CheckExternSheet(sheetNumber);}
","public short CheckExternSheet(int sheetNumber){return (short)OrCreateLinkTable.CheckExternSheet(sheetNumber);}
",-1,"checkExternSheet,sheetNumber","checkExternSheet:0.23783700105324881,sheetNumber:0.27950366771991547,",0,0,,0,0,Greedy,3,0.013260976473490397,failed,[],0.45786595938693486,0.45786595938693486
232,"@Override public boolean equals(Object object) {return c.equals(object);}
",19,"@Override public boolean equals(Object object) {return c.equals(object);}
","public override bool Equals(object @object){return c.Equals(@object);}
","public override bool Equals(object @object){return c.Equals(@object);}
","public override bool Equals(object @object){return c.Equals(@object);}
",-1,"equals,object","equals:0.6854700343478608,object:0.7255462685971423,",0,0,,0,0,Greedy,3,0.009191385904947917,failed,[],1.0,1.0
233,"public BooleanQuery build(QueryNode queryNode) throws QueryNodeException {AnyQueryNode andNode = (AnyQueryNode) queryNode;BooleanQuery.Builder bQuery = new BooleanQuery.Builder();List<QueryNode> children = andNode.getChildren();if (children != null) {for (QueryNode child : children) {Object obj = child.getTag(QueryTreeBuilder.QUERY_TREE_BUILDER_TAGID);if (obj != null) {Query query = (Query) obj;try {bQuery.add(query, BooleanClause.Occur.SHOULD);} catch (TooManyClauses ex) {throw new QueryNodeException(new MessageImpl(QueryParserMessages.EMPTY_MESSAGE), ex);}}}}bQuery.setMinimumNumberShouldMatch(andNode.getMinimumMatchingElements());return bQuery.build();}
",145,"public BooleanQuery build(QueryNode queryNode) throws QueryNodeException {AnyQueryNode andNode = (AnyQueryNode) queryNode;BooleanQuery.Builder bQuery = new BooleanQuery.Builder();List<QueryNode> children = andNode.getChildren();if (children != null) {for (QueryNode child : children) {Object obj = child.getTag(QueryTreeBuilder.QUERY_TREE_BUILDER_TAGID);if (obj != null) {Query query = (Query) obj;try {bQuery.add(query, BooleanClause.Occur.SHOULD);} catch (TooManyClauses ex) {throw new QueryNodeException(new MessageImpl(QueryParserMessages.EMPTY_MESSAGE), ex);}}}}bQuery.setMinimumNumberShouldMatch(andNode.getMinimumMatchingElements());return bQuery.build();}
","public virtual Query Build(IQueryNode queryNode){AnyQueryNode andNode = (AnyQueryNode)queryNode;BooleanQuery bQuery = new BooleanQuery();IList<IQueryNode> children = andNode.GetChildren();if (children != null){foreach (IQueryNode child in children){object obj = child.GetTag(QueryTreeBuilder.QUERY_TREE_BUILDER_TAGID);if (obj != null){Query query = (Query)obj;try{bQuery.Add(query, Occur.SHOULD);}catch (BooleanQuery.TooManyClausesException ex){throw new QueryNodeException(new Message(QueryParserMessages.EMPTY_MESSAGE), ex);}}}}bQuery.MinimumNumberShouldMatch = andNode.MinimumMatchingElements;return bQuery;}
","public override BooleanQuery Build(IQueryNode queryNode){AnyQueryNode andNode = (AnyQueryNode)queryNode;BooleanQuery bQuery = new BooleanQuery();IList<IQueryNode> children = andNode.Children;if (children!= null){foreach (IQueryNode child in children){object obj = child.GetTag(QueryTreeBuilder.QUERY_TREE_BUILDER_TAGID);if (obj!= null){Query query = (Query)obj;try{bQuery.Add(query, BooleanClause.Occur.SHOULD);}catch (TooManyClauses ex){throw new QueryNodeException(new Message(QueryParserMessages.EMPTY_MESSAGE), ex);}}}}bQuery.MinimumNumberShouldMatch = andNode.MinimumMatchingElements;return bQuery;}
","public override BooleanQuery Build(IQueryNode queryNode){AnyQueryNode andNode = (AnyQueryNode)queryNode;BooleanQuery bQuery = new BooleanQuery();IList<IQueryNode> children = andNode.Children;if (children!= null){foreach (IQueryNode child in children){object obj = child.GetTag(QueryTreeBuilder.QUERY_TREE_BUILDER_TAGID);if (obj!= null){Query query = (Query)obj;try{bQuery.Add(query, BooleanClause.Occur.SHOULD);}catch (TooManyClauses ex){throw new QueryNodeException(new Message(QueryParserMessages.EMPTY_MESSAGE), ex);}}}}bQuery.MinimumNumberShouldMatch = andNode.MinimumMatchingElements;return bQuery;}
",-1,"build,queryNode,andNode,bQuery,children,child,obj,query","build:0.2695826703082322,queryNode:0.2606650571388942,andNode:0.5916124458255699,bQuery:0.6213856243634661,children:0.5862618779523727,child:0.5803251884298535,obj:0.5671225085436995,query:0.6470742837674682,",0,0,,0,0,Greedy,9,0.15775859355926514,failed,[],0.7275061601587813,0.7275061601587813
234,"public DescribeStreamProcessorResult describeStreamProcessor(DescribeStreamProcessorRequest request) {request = beforeClientExecution(request);return executeDescribeStreamProcessor(request);}
",22,"public DescribeStreamProcessorResult describeStreamProcessor(DescribeStreamProcessorRequest request) {request = beforeClientExecution(request);return executeDescribeStreamProcessor(request);}
","public virtual DescribeStreamProcessorResponse DescribeStreamProcessor(DescribeStreamProcessorRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStreamProcessorRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStreamProcessorResponseUnmarshaller.Instance;return Invoke<DescribeStreamProcessorResponse>(request, options);}
","public virtual DescribeStreamProcessorResponse DescribeStreamProcessor(DescribeStreamProcessorRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStreamProcessorRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStreamProcessorResponseUnmarshaller.Instance;return Invoke<DescribeStreamProcessorResponse>(request, options);}
","public virtual DescribeStreamProcessorResponse DescribeStreamProcessor(DescribeStreamProcessorRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStreamProcessorRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStreamProcessorResponseUnmarshaller.Instance;return Invoke<DescribeStreamProcessorResponse>(request, options);}
",-1,"describeStreamProcessor,request","describeStreamProcessor:0.0,request:0.5003771484911024,",0,0,,0,0,Greedy,3,0.029726076126098632,failed,[],1.0,1.0
235,"public DescribeDashboardPermissionsResult describeDashboardPermissions(DescribeDashboardPermissionsRequest request) {request = beforeClientExecution(request);return executeDescribeDashboardPermissions(request);}
",22,"public DescribeDashboardPermissionsResult describeDashboardPermissions(DescribeDashboardPermissionsRequest request) {request = beforeClientExecution(request);return executeDescribeDashboardPermissions(request);}
","public virtual DescribeDashboardPermissionsResponse DescribeDashboardPermissions(DescribeDashboardPermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeDashboardPermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeDashboardPermissionsResponseUnmarshaller.Instance;return Invoke<DescribeDashboardPermissionsResponse>(request, options);}
","public virtual DescribeDashboardPermissionsResponse DescribeDashboardPermissions(DescribeDashboardPermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeDashboardPermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeDashboardPermissionsResponseUnmarshaller.Instance;return Invoke<DescribeDashboardPermissionsResponse>(request, options);}
","public virtual DescribeDashboardPermissionsResponse DescribeDashboardPermissions(DescribeDashboardPermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeDashboardPermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeDashboardPermissionsResponseUnmarshaller.Instance;return Invoke<DescribeDashboardPermissionsResponse>(request, options);}
",-1,"describeDashboardPermissions,request","describeDashboardPermissions:0.0,request:0.5003771484911024,",0,0,,0,0,Greedy,3,0.05885616143544515,failed,[],1.0,1.0
236,"public Ref peel(Ref ref) {try {return getRefDatabase().peel(ref);} catch (IOException e) {return ref;}}
",32,"public Ref peel(Ref ref) {try {return getRefDatabase().peel(ref);} catch (IOException e) {return ref;}}
","public virtual Ref Peel(Ref @ref){try{return RefDatabase.Peel(@ref);}catch (IOException){return @ref;}}
","public virtual Ref Peel(Ref @ref){try{return RefDatabase.Peel(@ref);}catch (IOException e){return @ref;}}
","public virtual Ref Peel(Ref @ref){try{return RefDatabase.Peel(@ref);}catch (IOException e){return @ref;}}
",-1,"peel,ref","peel:0.5703486860563549,ref:0.6278778836019056,",0,0,,0,0,Greedy,3,0.012300578753153484,failed,[],0.7403653584510046,0.7403653584510046
237,"public long ramBytesUsed() {return RamUsageEstimator.alignObjectSize(RamUsageEstimator.NUM_BYTES_OBJECT_HEADER+ 2 * Integer.BYTES     + RamUsageEstimator.NUM_BYTES_OBJECT_REF) + RamUsageEstimator.sizeOf(blocks);}
",34,"public long ramBytesUsed() {return RamUsageEstimator.alignObjectSize(RamUsageEstimator.NUM_BYTES_OBJECT_HEADER+ 2 * Integer.BYTES     + RamUsageEstimator.NUM_BYTES_OBJECT_REF) + RamUsageEstimator.sizeOf(blocks);}
","public override long RamBytesUsed(){return RamUsageEstimator.AlignObjectSize(RamUsageEstimator.NUM_BYTES_OBJECT_HEADER+ 2 * RamUsageEstimator.NUM_BYTES_INT32 + RamUsageEstimator.NUM_BYTES_OBJECT_REF) + RamUsageEstimator.SizeOf(blocks);}
","public override long RamBytesUsed(){return RamUsageEstimator.AlignObjectSize(RamUsageEstimator.NUM_BYTES_OBJECT_HEADER + 2 * RamUsageEstimator.NUM_BYTES_OBJECT_REF) + RamUsageEstimator.SizeOf(blocks);}
","public override long RamBytesUsed(){return RamUsageEstimator.AlignObjectSize(RamUsageEstimator.NUM_BYTES_OBJECT_HEADER + 2 * RamUsageEstimator.NUM_BYTES_OBJECT_REF) + RamUsageEstimator.SizeOf(blocks);}
",-1,ramBytesUsed,"ramBytesUsed:0.1182162230540833,",0,0,,0,0,Greedy,2,0.015814646085103353,failed,[],0.5197633908589547,0.5197633908589547
238,"public GetDomainSuggestionsResult getDomainSuggestions(GetDomainSuggestionsRequest request) {request = beforeClientExecution(request);return executeGetDomainSuggestions(request);}
",22,"public GetDomainSuggestionsResult getDomainSuggestions(GetDomainSuggestionsRequest request) {request = beforeClientExecution(request);return executeGetDomainSuggestions(request);}
","public virtual GetDomainSuggestionsResponse GetDomainSuggestions(GetDomainSuggestionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetDomainSuggestionsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDomainSuggestionsResponseUnmarshaller.Instance;return Invoke<GetDomainSuggestionsResponse>(request, options);}
","public virtual GetDomainSuggestionsResponse GetDomainSuggestions(GetDomainSuggestionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetDomainSuggestionsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDomainSuggestionsResponseUnmarshaller.Instance;return Invoke<GetDomainSuggestionsResponse>(request, options);}
","public virtual GetDomainSuggestionsResponse GetDomainSuggestions(GetDomainSuggestionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetDomainSuggestionsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetDomainSuggestionsResponseUnmarshaller.Instance;return Invoke<GetDomainSuggestionsResponse>(request, options);}
",-1,"getDomainSuggestions,request","getDomainSuggestions:0.0,request:0.517043815157769,",0,0,,0,0,Greedy,3,0.026480738321940103,failed,[],1.0,1.0
239,"public DescribeStackEventsResult describeStackEvents(DescribeStackEventsRequest request) {request = beforeClientExecution(request);return executeDescribeStackEvents(request);}
",22,"public DescribeStackEventsResult describeStackEvents(DescribeStackEventsRequest request) {request = beforeClientExecution(request);return executeDescribeStackEvents(request);}
","public virtual DescribeStackEventsResponse DescribeStackEvents(DescribeStackEventsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStackEventsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStackEventsResponseUnmarshaller.Instance;return Invoke<DescribeStackEventsResponse>(request, options);}
","public virtual DescribeStackEventsResponse DescribeStackEvents(DescribeStackEventsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStackEventsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStackEventsResponseUnmarshaller.Instance;return Invoke<DescribeStackEventsResponse>(request, options);}
","public virtual DescribeStackEventsResponse DescribeStackEvents(DescribeStackEventsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeStackEventsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeStackEventsResponseUnmarshaller.Instance;return Invoke<DescribeStackEventsResponse>(request, options);}
",-1,"describeStackEvents,request","describeStackEvents:0.0,request:0.905838657486386,",0,0,,0,0,Greedy,3,0.020489466190338135,failed,[],1.0,1.0
240,"public void setRule(int idx, ConditionalFormattingRule cfRule){setRule(idx, (HSSFConditionalFormattingRule)cfRule);}
",22,"public void setRule(int idx, ConditionalFormattingRule cfRule){setRule(idx, (HSSFConditionalFormattingRule)cfRule);}
","public void SetRule(int idx, IConditionalFormattingRule cfRule){SetRule(idx, (HSSFConditionalFormattingRule)cfRule);}
","public void SetRule(int idx, IConditionalFormattingRule cfRule){SetRule(idx, (HSSFConditionalFormattingRule)cfRule);}
","public void SetRule(int idx, IConditionalFormattingRule cfRule){SetRule(idx, (HSSFConditionalFormattingRule)cfRule);}
",-1,"setRule,idx,cfRule","setRule:0.8750503870114105,idx:0.8497578549806324,cfRule:0.8448178667861183,",0,0,,0,0,Greedy,4,0.016634062925974528,failed,[],1.0,1.0
241,"public CreateResolverRuleResult createResolverRule(CreateResolverRuleRequest request) {request = beforeClientExecution(request);return executeCreateResolverRule(request);}
",22,"public CreateResolverRuleResult createResolverRule(CreateResolverRuleRequest request) {request = beforeClientExecution(request);return executeCreateResolverRule(request);}
","public virtual CreateResolverRuleResponse CreateResolverRule(CreateResolverRuleRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateResolverRuleRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateResolverRuleResponseUnmarshaller.Instance;return Invoke<CreateResolverRuleResponse>(request, options);}
","public virtual CreateResolverRuleResponse CreateResolverRule(CreateResolverRuleRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateResolverRuleRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateResolverRuleResponseUnmarshaller.Instance;return Invoke<CreateResolverRuleResponse>(request, options);}
","public virtual CreateResolverRuleResponse CreateResolverRule(CreateResolverRuleRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateResolverRuleRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateResolverRuleResponseUnmarshaller.Instance;return Invoke<CreateResolverRuleResponse>(request, options);}
",-1,"createResolverRule,request","createResolverRule:0.0,request:0.40789396044403214,",0,0,,0,0,Greedy,3,0.02179052432378133,failed,[],1.0,1.0
242,"public SeriesIndexRecord(RecordInputStream in) {field_1_index = in.readShort();}
",16,"public SeriesIndexRecord(RecordInputStream in) {field_1_index = in.readShort();}
","public SeriesIndexRecord(RecordInputStream in1){field_1_index = in1.ReadShort();}
","public SeriesIndexRecord(RecordInputStream in1){field_1_index = in1.ReadShort();}
","public SeriesIndexRecord(RecordInputStream in1){field_1_index = in1.ReadShort();}
",-1,"in,field_1_index","in:0.9059863212865841,field_1_index:0.835251645687436,",0,0,,0,0,Greedy,3,0.009479073683420818,failed,[],1.0,1.0
243,"public GetStylesRequest() {super(""lubancloud"", ""2018-05-09"", ""GetStyles"", ""luban"");setMethod(MethodType.POST);}
",25,,"public GetStylesRequest(): base(""lubancloud"", ""2018-05-09"", ""GetStyles"", ""luban"", ""openAPI""){Method = MethodType.POST;}
","public GetStylesRequest(): base(""lubancloud"", ""2018-05-09"", ""GetStyles"", ""luban"", ""openAPI""){Method = MethodType.POST;}
","public GetStylesRequest(): base(""lubancloud"", ""2018-05-09"", ""GetStyles"", ""luban"", ""openAPI""){Method = MethodType.POST;}
",-3,,,,,,0,0,Greedy,1,0.004943354924519857,,,1.0,1.0
244,"public void serialize(LittleEndianOutput out) {out.writeShort(field_1_gridset_flag);}
",16,"public void serialize(LittleEndianOutput out) {out.writeShort(field_1_gridset_flag);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_gridset_flag);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_gridset_flag);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_gridset_flag);}
",-1,"serialize,out","serialize:0.5190907300583254,out:0.8089991563424169,",0,0,,0,0,Greedy,3,0.011222577095031739,failed,[],1.0,1.0
245,"public boolean equals(Object obj) {if (this == obj) {return true;}if (obj == null) {return false;}if (getClass() != obj.getClass()) {return false;}Toffs other = (Toffs) obj;if (getStartOffset() != other.getStartOffset()) {return false;}if (getEndOffset() != other.getEndOffset()) {return false;}return true;}
",93,"public boolean equals(Object obj) {if (this == obj) {return true;}if (obj == null) {return false;}if (getClass() != obj.getClass()) {return false;}Toffs other = (Toffs) obj;if (getStartOffset() != other.getStartOffset()) {return false;}if (getEndOffset() != other.getEndOffset()) {return false;}return true;}
","public override bool Equals(object obj){if (this == obj){return true;}if (obj == null){return false;}if (GetType() != obj.GetType()){return false;}Toffs other = (Toffs)obj;if (StartOffset != other.StartOffset){return false;}if (EndOffset != other.EndOffset){return false;}return true;}
","public override bool Equals(object obj){if (this == obj){return true;}if (obj == null){return false;}if (GetType()!= obj.GetType()){return false;}Toffs other = (Toffs)obj;if (StartOffset!= other.StartOffset){return false;}if (EndOffset!= other.EndOffset){return false;}return true;}
","public override bool Equals(object obj){if (this == obj){return true;}if (obj == null){return false;}if (GetType()!= obj.GetType()){return false;}Toffs other = (Toffs)obj;if (StartOffset!= other.StartOffset){return false;}if (EndOffset!= other.EndOffset){return false;}return true;}
",-1,"equals,obj,other","equals:0.07822624165329206,obj:0.721019058332323,other:0.8819527663889728,",0,0,,0,0,Greedy,4,0.04117843707402547,failed,[],1.0,1.0
246,"public CreateGatewayGroupResult createGatewayGroup(CreateGatewayGroupRequest request) {request = beforeClientExecution(request);return executeCreateGatewayGroup(request);}
",22,"public CreateGatewayGroupResult createGatewayGroup(CreateGatewayGroupRequest request) {request = beforeClientExecution(request);return executeCreateGatewayGroup(request);}
","public virtual CreateGatewayGroupResponse CreateGatewayGroup(CreateGatewayGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateGatewayGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateGatewayGroupResponseUnmarshaller.Instance;return Invoke<CreateGatewayGroupResponse>(request, options);}
","public virtual CreateGatewayGroupResponse CreateGatewayGroup(CreateGatewayGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateGatewayGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateGatewayGroupResponseUnmarshaller.Instance;return Invoke<CreateGatewayGroupResponse>(request, options);}
","public virtual CreateGatewayGroupResponse CreateGatewayGroup(CreateGatewayGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateGatewayGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateGatewayGroupResponseUnmarshaller.Instance;return Invoke<CreateGatewayGroupResponse>(request, options);}
",-1,"createGatewayGroup,request","createGatewayGroup:0.0,request:0.8256303241530527,",0,0,,0,0,Greedy,3,0.02061299482981364,failed,[],1.0,1.0
247,"public CreateParticipantConnectionResult createParticipantConnection(CreateParticipantConnectionRequest request) {request = beforeClientExecution(request);return executeCreateParticipantConnection(request);}
",22,"public CreateParticipantConnectionResult createParticipantConnection(CreateParticipantConnectionRequest request) {request = beforeClientExecution(request);return executeCreateParticipantConnection(request);}
","public virtual CreateParticipantConnectionResponse CreateParticipantConnection(CreateParticipantConnectionRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateParticipantConnectionRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateParticipantConnectionResponseUnmarshaller.Instance;return Invoke<CreateParticipantConnectionResponse>(request, options);}
","public virtual CreateParticipantConnectionResponse CreateParticipantConnection(CreateParticipantConnectionRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateParticipantConnectionRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateParticipantConnectionResponseUnmarshaller.Instance;return Invoke<CreateParticipantConnectionResponse>(request, options);}
","public virtual CreateParticipantConnectionResponse CreateParticipantConnection(CreateParticipantConnectionRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateParticipantConnectionRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateParticipantConnectionResponseUnmarshaller.Instance;return Invoke<CreateParticipantConnectionResponse>(request, options);}
",-1,"createParticipantConnection,request","createParticipantConnection:0.0,request:0.42456062711069886,",0,0,,0,0,Greedy,3,0.024837183952331542,failed,[],1.0,1.0
248,"public static double irr(double[] income) {return irr(income, 0.1d);}
",21,"public static double irr(double[] income) {return irr(income, 0.1d);}
","public static double irr(double[] income){return irr(income, 0.1d);}
","public static double Irr(double[] income){return Irr(income, 0.1d);}
","public static double Irr(double[] income){return Irr(income, 0.1d);}
",-1,"irr,income","irr:0.4435794507788172,income:0.18755544775904148,",0,0,,0,0,Greedy,3,0.01059180498123169,failed,[],0.5955652990521327,0.5955652990521327
249,"public RegisterWorkspaceDirectoryResult registerWorkspaceDirectory(RegisterWorkspaceDirectoryRequest request) {request = beforeClientExecution(request);return executeRegisterWorkspaceDirectory(request);}
",22,"public RegisterWorkspaceDirectoryResult registerWorkspaceDirectory(RegisterWorkspaceDirectoryRequest request) {request = beforeClientExecution(request);return executeRegisterWorkspaceDirectory(request);}
","public virtual RegisterWorkspaceDirectoryResponse RegisterWorkspaceDirectory(RegisterWorkspaceDirectoryRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterWorkspaceDirectoryRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterWorkspaceDirectoryResponseUnmarshaller.Instance;return Invoke<RegisterWorkspaceDirectoryResponse>(request, options);}
","public virtual RegisterWorkspaceDirectoryResponse RegisterWorkspaceDirectory(RegisterWorkspaceDirectoryRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterWorkspaceDirectoryRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterWorkspaceDirectoryResponseUnmarshaller.Instance;return Invoke<RegisterWorkspaceDirectoryResponse>(request, options);}
","public virtual RegisterWorkspaceDirectoryResponse RegisterWorkspaceDirectory(RegisterWorkspaceDirectoryRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterWorkspaceDirectoryRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterWorkspaceDirectoryResponseUnmarshaller.Instance;return Invoke<RegisterWorkspaceDirectoryResponse>(request, options);}
",-1,"registerWorkspaceDirectory,request","registerWorkspaceDirectory:0.0,request:0.5003771484911024,",0,0,,0,0,Greedy,3,0.02532612085342407,failed,[],1.0,1.0
250,"public RevertCommand include(AnyObjectId commit) {return include(commit.getName(), commit);}
",21,"public RevertCommand include(AnyObjectId commit) {return include(commit.getName(), commit);}
","public virtual NGit.Api.RevertCommand Include(Ref commit){CheckCallable();commits.AddItem(commit);return this;}
","public virtual NGit.Api.RevertCommand Include(AnyObjectId commit){return Include(commit.GetName(), commit);}
","public virtual NGit.Api.RevertCommand Include(AnyObjectId commit){return Include(commit.GetName(), commit);}
",-1,"include,commit","include:0.08363410288939505,commit:0.048699303342836286,",0,0,,0,0,Greedy,3,0.011897416909535725,failed,[],0.4599259480585624,0.4599259480585624
