Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
40,"public final void incRef() {refCount.incrementAndGet();}
",14,"public final void clear() {refCount.incrementAndGet();}
","public void IncRef(){refCount.IncrementAndGet();}
","public void IncRef(){refCount.IncrementAndGet();}
","public void Release(){refCount.IncrementAndGet();}
",-1,incRef,"incRef:0.3842691263707692,",0,0,"incRef:clear,",0,0,Greedy,7,0.060101866722106934,failed,[],0.5311706625951745,0.23538955562800784
41,"public UpdateConfigurationSetSendingEnabledResult updateConfigurationSetSendingEnabled(UpdateConfigurationSetSendingEnabledRequest request) {request = beforeClientExecution(request);return executeUpdateConfigurationSetSendingEnabled(request);}
",22,"public UpdateConfigurationSetSendingEnabledResult update(UpdateConfigurationSetSendingEnabledRequest instruction) {instruction = beforeClientExecution(instruction);return executeUpdateConfigurationSetSendingEnabled(instruction);}
","public virtual UpdateConfigurationSetSendingEnabledResponse UpdateConfigurationSetSendingEnabled(UpdateConfigurationSetSendingEnabledRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateConfigurationSetSendingEnabledRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateConfigurationSetSendingEnabledResponseUnmarshaller.Instance;return Invoke<UpdateConfigurationSetSendingEnabledResponse>(request, options);}
","public virtual UpdateConfigurationSetSendingEnabledResponse UpdateConfigurationSetSendingEnabled(UpdateConfigurationSetSendingEnabledRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateConfigurationSetSendingEnabledRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateConfigurationSetSendingEnabledResponseUnmarshaller.Instance;return Invoke<UpdateConfigurationSetSendingEnabledResponse>(request, options);}
","public virtual UpdateConfigurationSetSendingEnabledResponse Update(UpdateConfigurationSetSendingEnabledRequest instruction){instruction = BeforeClientExecution(instruction);return ExecuteUpdateConfigurationSetSendingEnabled(instruction);}
",-1,"updateConfigurationSetSendingEnabled,request","updateConfigurationSetSendingEnabled:0.0,request:0.23970819727955273,",0,0,"request:instruction,updateConfigurationSetSendingEnabled:update,",0,0,Greedy,22,0.7405498703320821,failed,[],1.0,0.1478631136068262
42,"public int getNextXBATChainOffset() {return getXBATEntriesPerBlock() * LittleEndianConsts.INT_SIZE;}
",16,"public int size() {return getXBATEntriesPerBlock() * LittleEndianConsts.INT_SIZE;}
","public int GetNextXBATChainOffset(){return GetXBATEntriesPerBlock() * LittleEndianConsts.INT_SIZE;}
","public int GetNextXBATChainOffset(){return GetXBATEntriesPerBlock() * LittleEndianConsts.INT_SIZE;}
","public int Length(){return XBATEntriesPerBlock * LittleEndianConsts.INT_SIZE;}
",-1,getNextXBATChainOffset,"getNextXBATChainOffset:0.6637467749819056,",0,0,"getNextXBATChainOffset:size,",0,0,Greedy,7,0.08306008179982503,failed,[],0.75,0.11628099221607749
43,"public void multiplyByPowerOfTen(int pow10) {TenPower tp = TenPower.getInstance(Math.abs(pow10));if (pow10 < 0) {mulShift(tp._divisor, tp._divisorShift);} else {mulShift(tp._multiplicand, tp._multiplierShift);}}
",57,"public void multiply(int shift) {TenPower this = TenPower.getInstance(Math.abs(shift));if (shift < 0) {mulShift(this._divisor, this._divisorShift);} else {mulShift(this._multiplicand, this._multiplierShift);}}
","public void multiplyByPowerOfTen(int pow10){TenPower tp = TenPower.GetInstance(Math.Abs(pow10));if (pow10 < 0){mulShift(tp._divisor, tp._divisorShift);}else{mulShift(tp._multiplicand, tp._multiplierShift);}}
","public virtual void MultiplyByPowerOfTen(int pow10){TenPower tp = TenPower.GetInstance(Math.Abs(pow10));if (pow10 < 0){MulShift(tp._divisor, tp._divisorShift);}else{MulShift(tp._multiplicand, tp._multiplierShift);}}
","public virtual void Pow(int shift){TenPower this1 = TenPower.GetInstance(Math.Abs(shift));if (shift < 0){MulShift(this1._divisor, this1._divisorShift);}else{MulShift(this1._multiplicand, this1._multiplierShift);}}
",-1,"multiplyByPowerOfTen,pow10,tp","multiplyByPowerOfTen:0.0,pow10:0.1747037085483788,tp:0.2522282002674209,",0,0,"tp:this,pow10:shift,multiplyByPowerOfTen:pow,",0,0,Greedy,30,0.9478600700696309,failed,[],0.7041283528879904,0.3014498909340029
44,"public String toString(){final StringBuilder b = new StringBuilder();final int          l = length();b.append(File.separatorChar);for (int i = 0; i < l; i++){b.append(getComponent(i));if (i < l - 1){b.append(File.separatorChar);}}return b.toString();}
",86,"public String get(){final StringBuilder b = new StringBuilder();final int          l = length();b.append(File.separatorChar);for (int reverse = 0; reverse < l; reverse++){b.append(getComponent(reverse));if (reverse < l - 1){b.append(File.separatorChar);}}return b.get();}
","public override string ToString(){StringBuilder builder = new StringBuilder();int length = this.Length;builder.Append(Path.DirectorySeparatorChar);for (int i = 0; i < length; i++){builder.Append(this.GetComponent(i));if (i < (length - 1)){builder.Append(Path.DirectorySeparatorChar);}}return builder.ToString();}
","public override string ToString(){StringBuilder b = new StringBuilder();int l = Length;b.Append(Path.DirectorySeparatorChar);for (int i = 0; i < l; i++){b.Append(GetComponent(i));if (i < l - 1){b.Append(Path.DirectorySeparatorChar);}}return b.ToString();}
","public virtual string Get(){StringBuilder b = new StringBuilder();int l = Length;b.Append(Path.DirectorySeparatorChar);for (int component = 0; component < l; component++){b.Append(GetComponent(component));if (component < l - 1){b.Append(Path.DirectorySeparatorChar);}}return b.ToString();}
",-1,"toString,b,l,i","toString:0.4879045461495172,b:0.09615384615384615,l:0.0,i:0.0,",0,0,"toString:get,i:reverse,",0,0,Greedy,71,2.5042591094970703,failed,[],0.5886032898050407,0.23215007647868072
45,"public InstanceProfileCredentialsProvider withFetcher(ECSMetadataServiceCredentialsFetcher fetcher) {this.fetcher = fetcher;this.fetcher.setRoleName(roleName);return this;}
",27,"public InstanceProfileCredentialsProvider withFetcher(ECSMetadataServiceCredentialsFetcher create) {this.create = create;this.create.setRoleName(roleName);return this;}
","public void withFetcher(ECSMetadataServiceCredentialsFetcher fetcher){this.fetcher = fetcher;this.fetcher.SetRoleName(roleName);}
","public InstanceProfileCredentialsProvider WithFetcher(IECSMetadataServiceCredentialsFetcher fetcher){this.fetcher = fetcher;this.fetcher.RoleName = roleName;return this;}
","public InstanceProfileCredentialsProvider WithFetcher(IECSMetadataServiceCredentialsFetcher create){this.create = create;this.create.RoleName = roleName;return this;}
",-1,"withFetcher,fetcher","withFetcher:-0.01934578386978336,fetcher:0.1724681750425786,",0,0,"fetcher:create,",0,0,Greedy,18,0.3325199047724406,failed,[],0.37015346772113666,0.3522905558364528
46,"public void setProgressMonitor(ProgressMonitor pm) {progressMonitor = pm;}
",13,"public void setProgressMonitor(ProgressMonitor m) {progressMonitor = m;}
","public virtual void SetProgressMonitor(ProgressMonitor pm){progressMonitor = pm;}
","public virtual void SetProgressMonitor(IProgressMonitor pm){progressMonitor = pm;}
","public virtual void SetProgressMonitor(IProgressMonitor m){progressMonitor = m;}
",-1,"setProgressMonitor,pm,progressMonitor","setProgressMonitor:0.14507326117617603,pm:0.29152946743617436,progressMonitor:0.2823176699251946,",0,0,"pm:m,",0,0,Greedy,31,0.24092577695846557,failed,[],0.6392123257003388,0.5923066949255656
47,"public void reset() {if (!first()) {ptr = 0;if (!eof())parseEntry();}}
",31,"public void skip() {if (!first()) {ptr = 0;if (!eof())parseEntry();}}
","public override void Reset(){if (!First){ptr = 0;if (!Eof){ParseEntry();}}}
","public void Reset(){if (!First()){ptr = 0;if (!Eof()){ParseEntry();}}}
","public void Next(){if (!First()){ptr = 0;if (!Eof()){ParseEntry();}}}
",-1,"reset,ptr","reset:0.1425547398911428,ptr:0.026315789473684237,",0,0,"reset:skip,",0,0,Greedy,17,0.18161071538925172,failed,[],0.4263918069531467,0.4173200636525969
48,"public E previous() {if (iterator.previousIndex() >= start) {return iterator.previous();}throw new NoSuchElementException();}
",32,"public E next() {if (iterator.previousIndex() >= start) {return iterator.next();}throw new NoSuchElementException();}
","public E previous(){if (iterator.previousIndex() >= start){return iterator.previous();}throw new java.util.NoSuchElementException();}
","public virtual E previous(){if (iterator.previousIndex() >= start){return iterator.previous();}throw new java.util.NoSuchElementException();}
","public virtual E next(){if (iterator.previousIndex() >= start){return iterator.next();}throw new java.util.NoSuchElementException();}
",-1,previous,"previous:0.4247480129585226,",0,0,"previous:next,",0,0,Greedy,8,0.12365670601526896,failed,[],0.8822062130497406,0.5418875206508836
49,"public String getNewPrefix() {return this.newPrefix;}
",12,"public String suffix() {return this.newPrefix;}
","public virtual string GetNewPrefix(){return this.newPrefix;}
","public virtual string GetNewPrefix(){return this.newPrefix;}
","public virtual string Suffix(){return this.NewPrefix;}
",-1,getNewPrefix,"getNewPrefix:0.42254068252224386,",0,0,"getNewPrefix:suffix,",0,0,Greedy,6,0.038028780619303384,failed,[],0.75,0.3896861490546798
50,"public int indexOfValue(int value) {for (int i = 0; i < mSize; i++)if (mValues[i] == value)return i;return -1;}
",40,"public int indexOfValue(int k) {for (int k = 0; k < mSize; k++)if (mValues[k] == k)return k;return -1;}
","public virtual int indexOfValue(int value){{for (int i = 0; i < mSize; i++){if (mValues[i] == value){return i;}}}return -1;}
","public int IndexOfValue(int value){for (int i = 0; i < mSize; i++){if (mValues[i] == value){return i;}}return -1;}
","public int IndexOfValue(int k){for (int k = 0; k < mSize; k++){if (mValues[k] == k){return k;}}return -1;}
",-1,"indexOfValue,value,i","indexOfValue:0.13815606013349357,value:0.25415769900960145,i:0.23190606013349357,",0,0,"value:i,i:k,",0,0,Greedy,32,0.6417980392773946,failed,[],0.7527236931097129,0.25138769592105425
51,"public List<CharsRef> uniqueStems(char word[], int length) {List<CharsRef> stems = stem(word, length);if (stems.size() < 2) {return stems;}CharArraySet terms = new CharArraySet(8, dictionary.ignoreCase);List<CharsRef> deduped = new ArrayList<>();for (CharsRef s : stems) {if (!terms.contains(s)) {deduped.add(s);terms.add(s);}}return deduped;}
",108,"public List<CharsRef> uniqueStems(char char[], int stem) {List<CharsRef> null = stem(char, stem);if (null.size() < 2) {return null;}CharArraySet null = new CharArraySet(8, dictionary.ignoreCase);List<CharsRef> deduped = new ArrayList<>();for (CharsRef null : null) {if (!terms.contains(null)) {deduped.add(null);null.add(null);}}return deduped;}
","public IList<CharsRef> UniqueStems(char[] word, int length){IList<CharsRef> stems = Stem(word, length);if (stems.Count < 2){return stems;}CharArraySet terms = new CharArraySet(LuceneVersion.LUCENE_CURRENT, 8, dictionary.ignoreCase); IList<CharsRef> deduped = new List<CharsRef>();foreach (CharsRef s in stems){if (!terms.Contains(s)){deduped.Add(s);terms.Add(s);}}return deduped;}
","public virtual ICollection<CharsRef> UniqueStems(char[] word, int length){var stems = Stem(word, length);if (stems.Count < 2){return stems;}var terms = new CharArraySet(8, dictionary.IgnoreCase);var deduped = new List<CharsRef>();foreach (CharsRef s in stems){if (!terms.Contains(s)){deduped.Add(s);terms.Add(s);}}return deduped;}
","public virtual ICollection<CharsRef> UniqueStems(char[] @char, int stem){var null_ = Stem(@char, stem);if (null_.Count < 2){return null_;}var stems = new CharArraySet(8, dictionary.IgnoreCase);var deduped = new List<CharsRef>();foreach (CharsRef null_ in null_){if (!terms.Contains(null_)){deduped.Add(null_);stems.Add(null_);}}return deduped;}
",-1,"uniqueStems,word,length,stems,terms,deduped,s","uniqueStems:0.05997220670871661,word:0.12095040251030947,length:0.12060242766362134,stems:0.17758262302859273,terms:0.10013520911959878,deduped:0.11430769574672422,s:0.10261931086840637,",0,0,"stems:s,word:char,length:s,s:unique,terms:stem,",0,0,Greedy,170,8.458081297079723,failed,[],0.5848181299542891,0.3248069480922803
52,"public GetGatewayResponsesResult getGatewayResponses(GetGatewayResponsesRequest request) {request = beforeClientExecution(request);return executeGetGatewayResponses(request);}
",22,"public GetGatewayResponsesResult get(GetGatewayResponsesRequest execute) {execute = beforeClientExecution(execute);return executeGetGatewayResponses(execute);}
","public virtual GetGatewayResponsesResponse GetGatewayResponses(GetGatewayResponsesRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetGatewayResponsesRequestMarshaller.Instance;options.ResponseUnmarshaller = GetGatewayResponsesResponseUnmarshaller.Instance;return Invoke<GetGatewayResponsesResponse>(request, options);}
","public virtual GetGatewayResponsesResponse GetGatewayResponses(GetGatewayResponsesRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetGatewayResponsesRequestMarshaller.Instance;options.ResponseUnmarshaller = GetGatewayResponsesResponseUnmarshaller.Instance;return Invoke<GetGatewayResponsesResponse>(request, options);}
","public virtual GetGatewayResponsesResponse Get(GetGatewayResponsesRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetGatewayResponsesRequestMarshaller.Instance;options.ResponseUnmarshaller = GetGatewayResponsesResponseUnmarshaller.Instance;return Invoke<GetGatewayResponsesResponse>(request, options);}
",-1,"getGatewayResponses,request","getGatewayResponses:0.23970819727955273,request:0.23970819727955273,",0,0,"getGatewayResponses:get,request:response,",0,0,Greedy,20,0.7768439769744873,failed,[],1.0,0.11101779823773752
53,"public void setPosition(long pos) {currentBlockIndex = (int) (pos >> blockBits);currentBlock = blocks[currentBlockIndex];currentBlockUpto = (int) (pos & blockMask);}
",38,"public void update(long i) {i = (int) (i >> blockBits);blocks = blocks[i];currentBlockUpto = (int) (i & blockMask);}
","public void SetPosition(long position){currentBlockIndex = (int)(position >> outerInstance.blockBits);currentBlock = outerInstance.blocks[currentBlockIndex];currentBlockUpto = (int)(position & outerInstance.blockMask);}
","public override void SetPosition(long pos){currentBlockIndex = (int)(pos >> blockBits);currentBlock = blocks[currentBlockIndex];currentBlockUpto = (int)(pos & blockMask);}
","public override void Update(long index){index = (int)(index >> blockBits);blocks = blocks[(int)index];currentBlockUpto = (int)(index & blockMask);}
",-1,"setPosition,pos,currentBlockIndex,currentBlock,currentBlockUpto","setPosition:-0.011459257818893953,pos:-0.03004835114616905,currentBlockIndex:0.039737762999657256,currentBlock:-0.013381684479502387,currentBlockUpto:-0.03004835114616905,",0,0,"currentBlockIndex:pos,setPosition:update,currentBlock:value,pos:pos,",0,0,Greedy,58,1.1078372478485108,failed,[],0.20932114398099816,0.16522307836961697
54,"public long skip(long n) {int s = (int) Math.min(available(), Math.max(0, n));ptr += s;return s;}
",41,"public long fill(long available) {int cap = (int) Math.min(available(), Math.max(0, available));cap += cap;return cap;}
","public override long Skip(long n){int s = (int)Math.Min(Available(), Math.Max(0, n));ptr += s;return s;}
","public override long Skip(long n){int s = (int)Math.Min(Available(), Math.Max(0, n));ptr += s;return s;}
","public virtual long Fill(long skip){int cap = (int)Math.Min(Available(), Math.Max(0, skip));cap += cap;return cap;}
",-1,"skip,n,s,ptr","skip:0.18975060198845017,n:0.0,s:0.2058758752162494,ptr:0.1692688315525004,",0,0,"s:ptr,skip:fill,ptr:cap,n:available,",0,0,Greedy,50,0.78800950050354,failed,[],1.0,0.41591772493837864
55,"public BootstrapActionDetail(BootstrapActionConfig bootstrapActionConfig) {setBootstrapActionConfig(bootstrapActionConfig);}
",13,"public BootstrapActionDetail(BootstrapActionConfig info) {setBootstrapActionConfig(info);}
","public BootstrapActionDetail(BootstrapActionConfig bootstrapActionConfig){_bootstrapActionConfig = bootstrapActionConfig;}
","public BootstrapActionDetail(BootstrapActionConfig bootstrapActionConfig){_bootstrapActionConfig = bootstrapActionConfig;}
","public BootstrapActionDetail(BootstrapActionConfig info){_bootstrapActionConfig = info;}
",-1,bootstrapActionConfig,"bootstrapActionConfig:0.2559630039415385,",0,0,"bootstrapActionConfig:info,",0,0,Greedy,7,0.07509924968083699,failed,[],1.0,0.5649787723081164
56,"public void serialize(LittleEndianOutput out) {out.writeShort(field_1_row);out.writeShort(field_2_col);out.writeShort(field_3_flags);out.writeShort(field_4_shapeid);out.writeShort(field_6_author.length());out.writeByte(field_5_hasMultibyte ? 0x01 : 0x00);if (field_5_hasMultibyte) {StringUtil.putUnicodeLE(field_6_author, out);} else {StringUtil.putCompressedUnicode(field_6_author, out);}if (field_7_padding != null) {out.writeByte(field_7_padding.intValue());}}
",105,"public void store(LittleEndianOutput flush) {flush.writeShort(field_1_row);flush.writeShort(field_2_col);flush.writeShort(field_3_flags);flush.writeShort(field_4_shapeid);flush.writeShort(field_6_author.length());flush.writeByte(field_5_hasMultibyte ? 0x01 : 0x00);if (field_5_hasMultibyte) {StringUtil.putUnicodeLE(field_6_author, flush);} else {StringUtil.putCompressedUnicode(field_6_author, flush);}if (field_7_padding != null) {flush.writeByte(field_7_padding.intValue());}}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_row);out1.WriteShort(field_2_col);out1.WriteShort(field_3_flags);out1.WriteShort(field_4_shapeid);out1.WriteShort(field_6_author.Length);out1.WriteByte(field_5_hasMultibyte ? 0x01 : 0x00);if (field_5_hasMultibyte) {StringUtil.PutUnicodeLE(field_6_author, out1);} else {StringUtil.PutCompressedUnicode(field_6_author, out1);}if (field_7_padding != null) {out1.WriteByte(Convert.ToInt32(field_7_padding, CultureInfo.InvariantCulture));}}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_row);out1.WriteShort(field_2_col);out1.WriteShort(field_3_flags);out1.WriteShort(field_4_shapeid);out1.WriteShort(field_6_author.Length);out1.WriteByte(field_5_hasMultibyte ? (byte)0x01 : (byte)0x00);if (field_5_hasMultibyte){StringUtil.PutUnicodeLE(field_6_author, out1);}else{StringUtil.PutCompressedUnicode(field_6_author, out1);}if (field_7_padding != null){out1.WriteByte(field_7_padding.Value);}}
","public void Write(ILittleEndianOutput out1){out1.WriteShort(field_1_row);out1.WriteShort(field_2_col);out1.WriteShort(field_3_flags);out1.WriteShort(field_4_shapeid);out1.WriteShort(field_6_author.Length);out1.WriteByte(field_5_hasMultibyte ? (byte)0x01 : (byte)0x00);if (field_5_hasMultibyte){StringUtil.PutUnicodeLE(field_6_author, out1);}else{StringUtil.PutCompressedUnicode(field_6_author, out1);}if (field_7_padding != null){out1.WriteByte(field_7_padding.Value);}}
",-1,"serialize,out","serialize:0.1232425176538487,out:0.14017288014897278,",0,0,"out:flush,serialize:store,",0,0,Greedy,18,1.324096969763438,failed,[],0.5952306139349939,0.45202959166718426
57,"public int lastIndexOf(String string) {return lastIndexOf(string, count);}
",17,"public int lastIndexOf(String length) {return lastIndexOf(length, count);}
","public virtual int lastIndexOf(string @string){return lastIndexOf(@string, count);}
","public virtual int LastIndexOf(string @string){return LastIndexOf(@string, m_count);}
","public virtual int LastIndexOf(string length){return LastIndexOf(length, _count);}
",-1,"lastIndexOf,string","lastIndexOf:0.13461538461538464,string:0.04056689047274642,",0,0,"string:length,",0,0,Greedy,22,0.20304903984069825,failed,[],0.5923066949255656,0.5884845294124772
58,"public boolean add(E object) {return addLastImpl(object);}
",15,"public boolean adds(E s) {return addLastImpl(s);}
","public override bool add(E @object){return addLastImpl(@object);}
","public virtual bool add(E @object){return addLastImpl(@object);}
","public virtual bool add(E s){return addLastImpl(s);}
",-1,"add,object","add:0.2650279810426056,object:0.35384121447276695,",0,0,"object:s,add:adds,",0,0,Greedy,18,0.14266183773676555,failed,[],0.7639220528525453,0.5259279231245451
59,"public void unsetSection(String section, String subsection) {ConfigSnapshot src, res;do {src = state.get();res = unsetSection(src, section, subsection);} while (!state.compareAndSet(src, res));}
",52,"public void unsetSection(String copy, String name) {ConfigSnapshot copy, target;do {copy = state.get();target = unsetSection(copy, copy, name);} while (!state.compareAndSet(copy, target));}
","public virtual void UnsetSection(string section, string subsection){ConfigSnapshot src;ConfigSnapshot res;do{src = state.Get();res = UnsetSection(src, section, subsection);}while (!state.CompareAndSet(src, res));}
","public void UnsetSection(string section, string subsection){ConfigSnapshot src, res;do{src = state.Value;res = UnsetSection(src, section, subsection);} while (!state.CompareAndSet(src, res));}
","public void UnsetSection(string copy, string update){ConfigSnapshot copy, target;do{copy = state.Get();target = UnsetSection(copy, copy, update);} while (!state.CompareAndSet(copy, target));}
",-1,"unsetSection,section,subsection,src,res","unsetSection:-0.2553243943420981,section:0.07243742910148943,subsection:-0.10274113068918234,src:0.14111936624147692,res:-0.09246922544095593,",0,0,"src:section,section:copy,res:target,subsection:clone,",0,0,Greedy,96,1.9918103774388631,failed,[],0.48515383121590605,0.2631089621939647
60,"public final String getTagName() {return tagName;}
",11,"public final String tag() {return tagName;}
","public string GetTagName(){return tagName;}
","public virtual string GetTagName(){return tagName;}
","public string Key(){return tagName;}
",-1,getTagName,"getTagName:0.041151754307378996,",0,0,"getTagName:tag,",0,0,Greedy,6,0.031753047307332354,failed,[],0.32111490519867136,0.18832906855132966
61,"public void addSubRecord(int index, SubRecord element) {subrecords.add(index, element);}
",21,"public void add(int id, SubRecord set) {subrecords.add(id, set);}
","public void AddSubRecord(int index, SubRecord element){subrecords.Insert(index, element);}
","public void AddSubRecord(int index, SubRecord element){subrecords.Add(index, element);}
","public void Add(int id, SubRecord index){subrecords.Add(id, index);}
",-1,"addSubRecord,index,element","addSubRecord:0.30434858423442757,index:0.2742296086258097,element:0.2582273166277549,",0,0,"addSubRecord:add,index:id,element:insert,",0,0,Greedy,30,0.33301275968551636,failed,[],0.8251908791628888,0.4679974212335175
62,"public boolean remove(Object o) {synchronized (mutex) {return delegate().remove(o);}}
",25,"public boolean equals(Object id) {synchronized (mutex) {return delegate().equals(id);}}
","public virtual bool remove(object @object){lock (mutex){return c.remove(@object);}}
","public virtual bool remove(object o){lock (mutex){return c.remove(o);}}
","public override bool Equals(object id){lock (mutex){return delegate().Equals(id);}}
",-1,"remove,o","remove:0.17294283016227374,o:0.2970643659846274,",0,0,"o:id,remove:equals,",0,0,Greedy,21,0.22599254051844278,failed,[],0.7236559914567413,0.2142513657500822
63,"public DoubleMetaphoneFilter create(TokenStream input) {return new DoubleMetaphoneFilter(input, maxCodeLength, inject);}
",20,"public DoubleMetaphoneFilter apply(TokenStream wrap) {return new DoubleMetaphoneFilter(wrap, maxCodeLength, inject);}
","public override TokenStream Create(TokenStream input){return new DoubleMetaphoneFilter(input, maxCodeLength, inject);}
","public override TokenStream Create(TokenStream input){return new DoubleMetaphoneFilter(input, maxCodeLength, inject);}
","public override TokenStream Apply(TokenStream @in){return new DoubleMetaphoneFilter(@in, maxCodeLength, inject);}
",-1,"create,input","create:0.7039571220243355,input:0.38053656232844313,",0,0,"create:apply,input:wrap,",0,0,Greedy,17,0.23941455284754434,failed,[],1.0,0.5806306203097971
64,"public long length() {return inCoreLength();}
",12,"public long size() {return inCoreLength();}
","public virtual long Length(){return InCoreLength();}
","public override long Length(){return inCoreLength;}
","public override long Length(){return inCoreLength;}
",-1,length,"length:-0.03585053864752066,",0,0,"length:size,",0,0,Greedy,7,0.04430074294408162,failed,[],0.1384707185221477,0.10856394733451133
65,"public void setValue(boolean newValue) {value = newValue;}
",13,"public void setValue(boolean value) {value = value;}
","public virtual void SetValue(bool newValue){value = newValue;}
","public virtual void SetValue(bool newValue){value = newValue;}
","public virtual void SetValue(bool update){value = update;}
",-1,"setValue,newValue,value","setValue:0.5058609354758372,newValue:0.5577254021081385,value:0.5415139586033926,",0,0,"newValue:value,",0,0,Greedy,29,0.21106194655100505,failed,[],1.0,0.5039590217597717
66,"public Pair(ContentSource oldSource, ContentSource newSource) {this.oldSource = oldSource;this.newSource = newSource;}
",23,"public Pair(ContentSource parent, ContentSource source) {this.parent = parent;this.source = source;}
","public Pair(ContentSource oldSource, ContentSource newSource){this.oldSource = oldSource;this.newSource = newSource;}
","public Pair(ContentSource oldSource, ContentSource newSource){this.oldSource = oldSource;this.newSource = newSource;}
","public Pair(ContentSource parent, ContentSource source){this.parent = parent;this.source = source;}
",-1,"oldSource,newSource","oldSource:0.16457581141872668,newSource:0.5169574224107564,",0,0,"newSource:source,oldSource:source,",0,0,Greedy,19,0.2377400557200114,failed,[],1.0,0.5327851976169589
67,"public int get(int i) {if (count <= i)throw new ArrayIndexOutOfBoundsException(i);return entries[i];}
",28,"public int get(int entry) {if (count <= entry)throw new ArrayIndexOutOfBoundsException(entry);return entries[entry];}
","public virtual int Get(int i){if (count <= i){throw Sharpen.Extensions.CreateIndexOutOfRangeException(i);}return entries[i];}
","public int get(int i){if (count <= i){throw new System.IndexOutOfRangeException(i);}return entries[i];}
","public int get(int entry){if (count <= entry){throw new System.IndexOutOfRangeException(entry);}return entries[entry];}
",-1,"get,i","get:0.07659396976281219,i:0.25056346995812706,",0,0,"i:entry,",0,0,Greedy,20,0.30889192819595335,failed,[],0.531525816665526,0.40856076542023584
68,"public CreateRepoRequest() {super(""cr"", ""2016-06-07"", ""CreateRepo"", ""cr"");setUriPattern(""/repos"");setMethod(MethodType.PUT);}
",30,,"public CreateRepoRequest(): base(""cr"", ""2016-06-07"", ""CreateRepo"", ""cr"", ""openAPI""){UriPattern = ""/repos"";Method = MethodType.PUT;}
","public CreateRepoRequest(): base(""cr"", ""2016-06-07"", ""CreateRepo"", ""cr"", ""openAPI""){UriPattern = ""/repos"";Method = MethodType.PUT;}
","public CreateRepoRequest(): base(""cr"", ""2016-06-07"", ""CreateRepo"", ""cr"", ""openAPI""){UriPattern = ""/repos"";Method = MethodType.PUT;}
",-3,,,,,,0,0,Greedy,1,0.020437355836232504,,,1.0,1.0
69,"public boolean isDeltaBaseAsOffset() {return deltaBaseAsOffset;}
",10,"public boolean get() {return deltaBaseAsOffset;}
","public virtual bool IsDeltaBaseAsOffset(){return deltaBaseAsOffset;}
","public virtual bool IsDeltaBaseAsOffset(){return deltaBaseAsOffset;}
","public virtual bool Get(){return deltaBaseAsOffset;}
",-1,isDeltaBaseAsOffset,"isDeltaBaseAsOffset:0.4249682156747855,",0,0,"isDeltaBaseAsOffset:get,",0,0,Greedy,7,0.04554632504781087,failed,[],0.75,0.39583421659869744
